-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
-0.1699935,0.12450229,9.893144,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0
